Fecha;Nombre Stocks;Tonelaje [Ton];Leyes de Elementos;;;;;pH Natural ;Arcillas;;;;;Sulfuros de Cobre;;;;;Pirita [%]
;;;CuT [%];CuS [%];As [ppm];Mo [ppm];FeT [%];;Pirofilita    [%];Caolinita [%];Illita          [%];Muscovita [%];Suma de Arcillas [%];Bornita   [%];Calcocina [%];Calcopirita [%];Covelina [%];Enargita [%];
23-08-2024;RS1-PARINAMS/SBH; 3.799 ; 0,68 ; 0,041 ; 42 ; 6 ; 7,30 ; 7,4 ; 0,1 ; 0,4 ; 10,9 ; 16,4 ; 11,3 ; 0,0 ; 0,2 ; 0,1 ; 0,0 ; 0,0 ; 1,2 
23-08-2024;RS1-STOCKCR04/SAL; 5.505 ; 2,06 ; 0,125 ; 24 ; 222 ; 3,63 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
23-08-2024;RS1-SURI/SBH; 29.397 ; 0,58 ; 0,027 ; 15 ; 266 ; 3,01 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
23-08-2024;RS2-STOCKCR04/SAL; 5.286 ; 0,91 ; 0,038 ; 40 ; 305 ; 1,35 ; 7,3 ; 0,0 ; 0,4 ; 8,6 ; 11,2 ; 9,0 ; 0,4 ; 0,0 ; 1,5 ; 0,0 ; 0,0 ; 0,4 
24-08-2024;RS1-STOCKCR04/SAL; 16.432 ; 2,45 ; 0,170 ; 31 ; 170 ; 4,67 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
24-08-2024;RS1-SURI/SBH; 20.464 ; 0,63 ; 0,038 ; 22 ; 234 ; 2,79 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
24-08-2024;RS2-STOCKCR04/SAL; 1.221 ; 0,81 ; 0,020 ; 11 ; 319 ; 1,25 ; 7,3 ; 0,0 ; 0,4 ; 8,6 ; 11,2 ; 9,0 ; 0,4 ; 0,0 ; 1,5 ; 0,0 ; 0,0 ; 0,4 
25-08-2024;RS1-SURI/SBH; 28.300 ; 0,61 ; 0,040 ; 15 ; 273 ; 3,17 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
25-08-2024;RS1-TAGUA2/SAL; 613 ; 1,12 ; 0,040 ; 145 ; 221 ; 4,04 ; 6,9 ; 0,9 ; 0,7 ; 6,5 ; 9,6 ; 8,2 ; 0,3 ; 0,2 ; 1,6 ; 0,0 ; 0,0 ; 3,4 
26-08-2024;RS1-STOCKCR04/SAL; 10.399 ; 1,52 ; 0,063 ; 11 ; 314 ; 2,18 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
26-08-2024;RS1-SURI/SBH; 2.157 ; 0,66 ; 0,040 ; 22 ; 234 ; 2,79 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
26-08-2024;RS2-STOCKCR04/SAL; 2.291 ; 0,79 ; 0,020 ; 11 ; 319 ; 1,25 ; 7,3 ; 0,0 ; 0,4 ; 8,6 ; 11,2 ; 9,0 ; 0,4 ; 0,0 ; 1,5 ; 0,0 ; 0,0 ; 0,4 
27-08-2024;RS1-STOCKCR04/SAL; 5.694 ; 1,95 ; 0,170 ; 67 ; 134 ; 5,56 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
27-08-2024;RS1-SURI/SBH; 22.465 ; 0,57 ; 0,035 ; 32 ; 177 ; 2,36 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
27-08-2024;RS2-STOCKCR04/SAL; 2.320 ; 0,89 ; 0,040 ; 46 ; 263 ; 1,94 ; 7,3 ; 0,0 ; 0,4 ; 8,6 ; 11,2 ; 9,0 ; 0,4 ; 0,0 ; 1,5 ; 0,0 ; 0,0 ; 0,4 
28-08-2024;RS1-STOCKCR04/SAL; 5.879 ; 1,16 ; 0,050 ; 72 ; 265 ; 3,88 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
28-08-2024;RS1-SURI/SBH; 15.313 ; 0,59 ; 0,040 ; 39 ; 178 ; 2,44 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
28-08-2024;RS2-PARINA/SME; 3.114 ; 0,70 ; 0,080 ; 217 ; 6 ; 5,57 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
28-08-2024;RS2-STOCKCR04/SAL; 585 ; 0,89 ; 0,040 ; 46 ; 263 ; 1,94 ; 7,1 ; 0,2 ; 0,2 ; 8,8 ; 10,9 ; 9,2 ; 0,3 ; 0,1 ; 1,2 ; 0,0 ; 0,0 ; 1,5 
28-08-2024;RS3-STOCKCR04/SAL; 600 ; 0,68 ; 0,070 ; 97 ; 9 ; 4,42 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
29-08-2024;RS1-PARINAMS/SBH; 849 ; 0,70 ; 0,080 ; 217 ; 6 ; 5,57 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
29-08-2024;RS1-STOCKCR04/SAL; 5.790 ; 1,16 ; 0,050 ; 72 ; 265 ; 3,88 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
29-08-2024;RS1-SURI/SBH; 10.653 ; 0,59 ; 0,040 ; 39 ; 178 ; 2,44 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
30-08-2024;RS1-STOCKCR04/SAL; 6.842 ; 1,16 ; 0,050 ; 72 ; 265 ; 3,88 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
30-08-2024;RS1-SURI/SBH; 26.741 ; 0,59 ; 0,040 ; 39 ; 178 ; 2,44 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
30-08-2024;RS2-STOCKCR04/SAL; 4.279 ; 0,89 ; 0,040 ; 46 ; 263 ; 1,94 ; 7,1 ; 0,2 ; 0,2 ; 8,8 ; 10,9 ; 9,2 ; 0,3 ; 0,1 ; 1,2 ; 0,0 ; 0,0 ; 1,5 
31-08-2024;RS1-STOCKCR04/SAL; 14.977 ; 1,21 ; 0,070 ; 61 ; 236 ; 3,91 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
31-08-2024;RS1-SURI/SBH; 18.982 ; 0,65 ; 0,060 ; 87 ; 239 ; 3,17 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
31-08-2024;RS2-STOCKCR04/SAL; 3.551 ; 0,75 ; 0,060 ; 3 ; 86 ; 176,49 ; 7,1 ; 0,2 ; 0,2 ; 8,8 ; 10,9 ; 9,2 ; 0,3 ; 0,1 ; 1,2 ; 0,0 ; 0,0 ; 1,5 
31-08-2024;RS3-STOCKCR04/SAL; 1.520 ; 2,09 ; 0,230 ; 278 ; 5 ; 6,39 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
01-09-2024;RS1-STOCKCR04/SAL; 7.029 ; 1,85 ; 0,097 ; 99 ; 195 ; 3,97 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
01-09-2024;RS1-SURI/SBH; 29.904 ; 0,62 ; 0,075 ; 59 ; 193 ; 3,20 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
01-09-2024;RS2-STOCKCR04/SAL; 2.313 ; 0,75 ; 0,060 ; 37 ; 190 ; 4,33 ; 7,1 ; 0,2 ; 0,2 ; 8,8 ; 10,9 ; 9,2 ; 0,3 ; 0,1 ; 1,2 ; 0,0 ; 0,0 ; 1,5 
01-09-2024;RS3-STOCKCR04/SAL; 270 ; 0,68 ; 0,070 ; 97 ; 9 ; 4,42 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
02-09-2024;RS1-PARINAMS/SAL; 7.922 ; 0,84 ; 0,100 ; 343 ; 10 ; 5,01 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
02-09-2024;RS1-STOCKCR04/SAL; 19.326 ; 1,49 ; 0,120 ; 24 ; 245 ; 3,41 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
02-09-2024;RS1-SURI/SBH; 10.647 ; 0,58 ; 0,077 ; 49 ; 172 ; 3,11 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
02-09-2024;RS1-TAGUA2/SAL; 1.282 ; 1,12 ; 0,040 ; 145 ; 221 ; 4,04 ; 6,9 ; 0,9 ; 0,7 ; 6,5 ; 9,6 ; 8,2 ; 0,3 ; 0,2 ; 1,6 ; 0,0 ; 0,0 ; 3,4 
02-09-2024;RS2-STOCKCR04/SAL; 12.492 ; 1,00 ; 0,110 ; 517 ; 95 ; 5,71 ; 7,1 ; 0,2 ; 0,2 ; 8,8 ; 10,9 ; 9,2 ; 0,3 ; 0,1 ; 1,2 ; 0,0 ; 0,0 ; 1,5 
03-09-2024;RS1-PARINAMS/SAL; 3.238 ; 1,00 ; 0,090 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
03-09-2024;RS1-SURI/SBH; 25.058 ; 0,60 ; 0,070 ; 68 ; 171 ; 2,97 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
03-09-2024;RS2-STOCKCR04/SAL; 1.769 ; 1,63 ; 0,063 ; 61 ; 338 ; 5,14 ; 7,1 ; 0,2 ; 0,2 ; 8,8 ; 10,9 ; 9,2 ; 0,3 ; 0,1 ; 1,2 ; 0,0 ; 0,0 ; 1,5 
03-09-2024;RS2-SURI/SBH; 8.141 ; 0,60 ; 0,070 ; 83 ; 191 ; 3,36 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
04-09-2024;RS1-PARINAMS/SAL; 13.115 ; 1,09 ; 0,090 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
04-09-2024;RS1-STOCKCR04/SAL; 12.575 ; 2,24 ; 0,210 ; 59 ; 238 ; 4,30 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
04-09-2024;RS1-SURI/SBH; 37.719 ; 0,67 ; 0,070 ; 82 ; 201 ; 2,99 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
04-09-2024;RS2-STOCKCR04/SAL; 4.579 ; 1,39 ; 0,120 ; 525 ; 87 ; 5,92 ; 7,1 ; 0,2 ; 0,2 ; 8,8 ; 10,9 ; 9,2 ; 0,3 ; 0,1 ; 1,2 ; 0,0 ; 0,0 ; 1,5 
05-09-2024;RS1-PARINAMS/SAL; 15.227 ; 1,00 ; 0,090 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
05-09-2024;RS1-STOCKCR04/SAL; 6.976 ; 1,49 ; 0,120 ; 24 ; 245 ; 3,41 ; 7,2 ; 0,3 ; 0,3 ; 11,4 ; 15,3 ; 11,9 ; 0,8 ; 0,1 ; 1,9 ; 0,0 ; 0,0 ; 1,7 
05-09-2024;RS1-SURI/SBH; 29.960 ; 0,66 ; 0,090 ; 52 ; 200 ; 3,58 ; 7,2 ; 2,3 ; 1,0 ; 6,2 ; 6,5 ; 9,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
05-09-2024;RS2-STOCKCR04/SAL; 10.342 ; 1,63 ; 0,060 ; 61 ; 338 ; 5,14 ; 7,1 ; 0,2 ; 0,2 ; 8,8 ; 10,9 ; 9,2 ; 0,3 ; 0,1 ; 1,2 ; 0,0 ; 0,0 ; 1,5 
06-09-2024;RS1-PARINAMS/SAL; 2.174 ; 1,00 ; 0,090 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
06-09-2024;RS1-PARINAMS/SBH; 23.551 ; 0,65 ; 0,068 ; 156 ; 8 ; 7,07 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
06-09-2024;RS1-SURI/SBH; 31.930 ; 0,65 ; 0,045 ; 110 ; 149 ; 3,74 ; 7,2 ; 2,2 ; 1,1 ; 7,1 ; 6,6 ; 10,4 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
07-09-2024;RS1-PARINAMS/SBH; 559 ; 0,80 ; 0,041 ; 93 ; 272 ; 3,34 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
07-09-2024;RS1-STOCKCR04/SAL; 2.138 ; 1,46 ; 0,157 ; 202 ; 224 ; 4,85 ; 7,0 ; 1,0 ; 0,2 ; 11,7 ; 14,8 ; 12,9 ; 0,9 ; 0,1 ; 1,6 ; 0,0 ; 0,0 ; 2,1 
07-09-2024;RS1-SURI/SBH; 34.015 ; 0,53 ; 0,045 ; 110 ; 149 ; 3,74 ; 7,2 ; 2,2 ; 1,1 ; 7,1 ; 6,6 ; 10,4 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
07-09-2024;RS1-TAGUA2/SAL; 1.129 ; 1,12 ; 0,042 ; 145 ; 221 ; 4,04 ; 6,9 ; 0,9 ; 0,7 ; 6,5 ; 9,6 ; 8,2 ; 0,3 ; 0,2 ; 1,6 ; 0,0 ; 0,0 ; 3,4 
07-09-2024;RS2-PARINAMS/SAL; 10.389 ; 0,84 ; 0,090 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,3 ; 1,4 ; 9,9 ; 8,4 ; 11,5 ; 0,0 ; 0,0 ; 0,2 ; 0,0 ; 0,0 ; 1,3 
07-09-2024;RS2-STOCKCR04/SAL; 14.938 ; 0,60 ; 0,090 ; 166 ; 192 ; 4,65 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
08-09-2024;RS1-PARINAMS/SAL; 7.668 ; 0,95 ; 0,053 ; 131 ; 8 ; 4,23 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
08-09-2024;RS1-PARINAMS/SBH; 2.447 ; 0,62 ; 0,090 ; 2 ; 10 ; 6,89 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
08-09-2024;RS1-STOCKCR04/SAL; 23.115 ; 1,05 ; 0,136 ; 52 ; 47 ; 3,75 ; 7,0 ; 1,0 ; 0,2 ; 11,7 ; 14,8 ; 12,9 ; 0,9 ; 0,1 ; 1,6 ; 0,0 ; 0,0 ; 2,1 
08-09-2024;RS1-SURI/SBH; 21.302 ; 0,64 ; 0,090 ; 47 ; 210 ; 3,60 ; 7,2 ; 2,2 ; 1,1 ; 7,1 ; 6,6 ; 10,4 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
08-09-2024;RS2-STOCKCR04/SAL; 4.479 ; 0,85 ; 0,109 ; 407 ; 43 ; 5,68 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
09-09-2024;RS1-PARINAMS/SAL; 5.004 ; 1,00 ; 0,090 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
09-09-2024;RS1-PARINAMS/SBH; 5.559 ; 0,65 ; 0,070 ; 156 ; 8 ; 7,07 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
09-09-2024;RS1-STOCKCR04/SAL; 6.625 ; 1,26 ; 0,120 ; 55 ; 251 ; 3,77 ; 7,0 ; 1,0 ; 0,2 ; 11,7 ; 14,8 ; 12,9 ; 0,9 ; 0,1 ; 1,6 ; 0,0 ; 0,0 ; 2,1 
09-09-2024;RS1-SURI/SBH; 33.691 ; 0,58 ; 0,065 ; 75 ; 208 ; 3,51 ; 7,2 ; 2,2 ; 1,1 ; 7,1 ; 6,6 ; 10,4 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
09-09-2024;RS2-PARINAMS/SAL; 6.044 ; 1,00 ; 0,090 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,3 ; 1,4 ; 9,9 ; 8,4 ; 11,5 ; 0,0 ; 0,0 ; 0,2 ; 0,0 ; 0,0 ; 1,3 
09-09-2024;RS2-STOCKCR04/SAL; 7.513 ; 1,18 ; 0,100 ; 305 ; 112 ; 5,47 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
10-09-2024;RS1-STOCKCR04/SAL; 4.952 ; 1,16 ; 0,084 ; 70 ; 230 ; 3,71 ; 7,0 ; 1,0 ; 0,2 ; 11,7 ; 14,8 ; 12,9 ; 0,9 ; 0,1 ; 1,6 ; 0,0 ; 0,0 ; 2,1 
10-09-2024;RS1-SURI/SBH; 37.944 ; 0,58 ; 0,040 ; 78 ; 147 ; 3,31 ; 7,2 ; 2,2 ; 1,1 ; 7,1 ; 6,6 ; 10,4 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
10-09-2024;RS2-STOCKCR04/SAL; 2.826 ; 1,24 ; 0,090 ; 240 ; 137 ; 5,28 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
11-09-2024;RS1-STOCKCR04/SAL; 13.151 ; 1,30 ; 0,061 ; 72 ; 178 ; 3,40 ; 7,0 ; 1,0 ; 0,2 ; 11,7 ; 14,8 ; 12,9 ; 0,9 ; 0,1 ; 1,6 ; 0,0 ; 0,0 ; 2,1 
11-09-2024;RS1-SURI/SBH; 27.290 ; 0,75 ; 0,070 ; 43 ; 142 ; 2,80 ; 7,2 ; 2,2 ; 1,1 ; 7,1 ; 6,6 ; 10,4 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
11-09-2024;RS3-STOCKCR04/SAL; 304 ; 1,35 ; 0,140 ; 193 ; 5 ; 6,01 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
12-09-2024;RS1-STOCKCR04/SAL; 29.119 ; 1,15 ; 0,056 ; 83 ; 175 ; 3,35 ; 7,0 ; 1,0 ; 0,2 ; 11,7 ; 14,8 ; 12,9 ; 0,9 ; 0,1 ; 1,6 ; 0,0 ; 0,0 ; 2,1 
12-09-2024;RS1-SURI/SBH; 22.754 ; 0,58 ; 0,070 ; 59 ; 175 ; 3,64 ; 7,2 ; 2,2 ; 1,1 ; 7,1 ; 6,6 ; 10,4 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
12-09-2024;RS2-STOCKCR04/SAL; 12.139 ; 2,37 ; 0,200 ; 582 ; 7 ; 6,97 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
12-09-2024;RS3-STOCKCR04/SAL; 3.373 ; 1,25 ; 0,140 ; 189 ; 5 ; 6,03 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
13-09-2024;RS1-STOCKCR04/SAL; 19.691 ; 2,37 ; 0,200 ; 582 ; 7 ; 6,97 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
13-09-2024;RS1-SURI/SBH; 43.953 ; 0,58 ; 0,070 ; 59 ; 175 ; 3,64 ; 7,2 ; 2,2 ; 1,1 ; 7,1 ; 6,6 ; 10,4 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
13-09-2024;RS1-TAGUA2/SAL; 1.361 ; 1,12 ; 0,042 ; 145 ; 221 ; 4,04 ; 6,9 ; 0,9 ; 0,7 ; 6,5 ; 9,6 ; 8,2 ; 0,3 ; 0,2 ; 1,6 ; 0,0 ; 0,0 ; 3,4 
14-09-2024;RS1-ALTALEY/SAL; 11.349 ; 1,00 ; 0,061 ; 442 ; 6 ; 6,61 ; 6,8 ; 0,8 ; 1,2 ; 12,2 ; 15,0 ; 14,2 ; 0,7 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 8,3 
14-09-2024;RS1-STOCKCR04/SAL; 2.744 ; 2,37 ; 0,200 ; 582 ; 7 ; 6,97 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
14-09-2024;RS1-SURI/SBH; 15.717 ; 0,58 ; 0,070 ; 59 ; 175 ; 3,64 ; 7,2 ; 2,2 ; 12,2 ; 7,1 ; 6,6 ; 21,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
14-09-2024;RS1-SURIDESC/SBH; 31.386 ; 0,59 ; 0,070 ; 76 ; 7 ; 6,19 ; 7,0 ; 1,0 ; 2,0 ; 10,0 ; 13,0 ; 13,0 ; 0,0 ; 0,4 ; 0,1 ; 0,0 ; 0,0 ; 2,9 
14-09-2024;RS2-STOCKCR04/SAL; 8.917 ; 2,37 ; 0,200 ; 582 ; 7 ; 6,97 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
15-09-2024;RS1-STOCKCR04/SAL; 29.843 ; 1,43 ; 0,076 ; 59 ; 208 ; 5,54 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
15-09-2024;RS1-SURIDESC/SBH; 4.926 ; 0,59 ; 0,070 ; 76 ; 7 ; 6,19 ; 7,0 ; 1,0 ; 2,0 ; 10,0 ; 13,0 ; 13,0 ; 0,0 ; 0,4 ; 0,1 ; 0,0 ; 0,0 ; 2,9 
15-09-2024;RS2-STOCKCR04/SAL; 11.139 ; 2,37 ; 0,065 ; 72 ; 187 ; 4,54 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
15-09-2024;RS3-STOCKCR04/SAL; 6.900 ; 0,80 ; 0,040 ; 9 ; 243 ; 4,86 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
15-09-2024;US1-4365/SME; 6.864 ; 1,06 ; 0,060 ; 42 ; 215 ; 5,61 ; 6,9 ; 0,7 ; 1,3 ; 10,2 ; 13,3 ; 12,2 ; 0,7 ; 0,2 ; 1,9 ; 0,0 ; 0,0 ; 3,6 
16-09-2024;RS1-STOCKCR04/SAL; 25.630 ; 1,38 ; 0,080 ; 60 ; 207 ; 5,59 ; 6,9 ; 0,6 ; 1,1 ; 12,9 ; 17,1 ; 14,6 ; 0,3 ; 0,1 ; 0,8 ; 0,0 ; 0,0 ; 5,7 
16-09-2024;RS1-SURI/SBH; 9.198 ; 0,72 ; 0,060 ; 113 ; 223 ; 3,05 ; 7,2 ; 2,2 ; 12,2 ; 7,1 ; 6,6 ; 21,5 ; 0,2 ; 0,1 ; 0,3 ; 0,0 ; 0,0 ; 1,5 
